,community1,community2,edges
8963,160,508,2
8964,160,1495,3
8965,160,2567,1
8966,160,1707,1
8967,160,2223,2
8968,160,735,1
8969,603,2049,2
8970,93,2010,2
8971,93,1460,2
8972,93,1473,1
8973,1308,1115,2
8974,1308,215,3
8975,1308,1921,2
8976,1308,417,2
8977,1308,2091,2
8978,1308,663,1
8979,1308,2026,2
8980,1308,1452,2
8981,1308,2196,1
8982,573,1941,1
8983,471,122,2
8984,471,123,4
8985,142,555,2
8986,2156,1215,5
8987,274,561,1
8988,1939,1734,1
8989,1939,2535,1
8990,1886,1053,2
8991,1886,2184,2
8992,1573,983,1
8993,1573,2489,1
8994,685,1577,2
8995,487,735,2
8996,487,1385,2
8997,215,337,1
8998,758,920,1
8999,758,583,1
9000,1047,910,3
9001,229,1085,7
9002,230,2210,4
9003,238,453,2
9004,238,411,1
9005,249,538,2
9006,1680,1331,1
9007,1215,880,2
9008,742,558,1
9009,276,718,1
9010,1235,1995,2
9011,1235,1442,12
9012,288,889,1
9013,709,812,2
9014,1053,917,2
9015,322,1040,1
9016,331,967,2
9017,334,2074,1
9018,378,1002,4
9019,378,1293,2
9020,378,1296,3
9021,378,1126,2
9022,683,1402,2
9023,627,1104,2
9024,627,1143,1
9025,387,448,2
9026,388,2539,2
9027,397,624,2
9028,398,975,2
9029,403,1718,2
9030,412,411,2
9031,418,2313,1
9032,419,772,2
9033,423,891,2
9034,536,510,2
9035,1222,2257,2
9036,1825,1586,6
9037,1825,1581,2
9038,1825,2058,5
9039,694,1183,2
9040,694,1177,1
9041,448,661,2
9042,1679,2625,2
9043,553,2008,2
9044,481,2116,2
9045,506,1736,1
9046,510,881,2
9047,513,1668,2
9048,514,1769,1
9049,515,1406,1
9050,1300,1122,2
9051,1177,609,1
9052,2318,2461,2
9053,564,616,2
9054,1064,1065,2
9055,569,608,2
9056,570,571,2
9057,614,2082,2
9058,640,1548,2
9059,722,1015,2
9060,722,908,5
9061,663,1198,2
9062,705,1330,2
9063,673,2039,2
9064,1002,1296,2
9065,1002,1293,4
9066,1002,1126,2
9067,1293,869,2
9068,700,1326,1
9069,812,811,4
9070,1565,2397,2
9071,772,2440,2
9072,777,787,2
9073,2356,2556,1
9074,830,1852,2
9075,824,2410,1
9076,840,1342,2
9077,840,2184,2
9078,842,2599,1
9079,859,860,2
9080,859,861,2
9081,869,1296,2
9082,869,2426,1
9083,875,1647,2
9084,2031,2314,2
9085,929,1202,2
9086,929,1009,2
9087,929,2213,1
9088,1202,2213,2
9089,1202,1199,4
9090,1202,1200,2
9091,1202,1201,2
9092,1202,1091,1
9093,1296,1126,2
9094,1296,2426,1
9095,1358,1006,2
9096,1006,1891,2
9097,1006,2056,2
9098,2228,2243,1
9099,1041,1196,4
9100,1041,1456,3
9101,1046,1449,1
9102,1072,1755,2
9103,1091,1168,2
9104,1108,1107,2
9105,1114,1579,2
9106,1126,2136,2
9107,1126,2426,1
9108,1586,2058,1
9109,1132,1747,2
9110,1153,2395,1
9111,1159,2288,2
9112,1298,1572,1
9113,1188,2639,1
9114,2535,2555,1
9115,1196,1456,2
9116,1199,1915,1
9117,1200,1304,1
9118,1223,2207,1
9119,1264,1265,1
9120,1319,2299,2
9121,1909,2097,2
9122,1344,1345,2
9123,1347,1856,2
9124,1891,1890,2
9125,1891,2056,1
9126,1394,1524,2
9127,1419,1639,2
9128,1475,2534,3
9129,1933,1534,2
9130,1483,1660,2
9131,1523,1956,4
9132,1533,2164,2
9133,1533,1848,3
9134,2130,1848,2
9135,2130,1988,2
9136,1550,2095,2
9137,2069,1708,2
9138,2103,1640,2
9139,1581,2068,2
9140,1581,2058,2
9141,1583,1936,2
9142,1588,2360,2
9143,1623,1692,4
9144,1643,1921,2
9145,1647,1913,2
9146,1769,2197,2
9147,1830,1929,2
9148,1850,1988,2
9149,1868,1867,2
9150,1869,2157,2
9151,1873,2434,3
9152,1889,2306,2
9153,1893,1983,3
9154,1968,2298,3
9155,1989,1988,2
9156,2018,2019,4
9157,2018,2461,1
9158,2136,2426,2
9159,2355,2282,6
9160,2392,2424,1
